id_zmienna;zmienna;id_przekroj;nazwa_przekroj;id_jednostka_terytorialna;jednostka_terytorialna;id_typ_informacji;typ_informacji;id_wymiar_2;nazwa_wymiar_2;id_pozycja_2;nazwa_pozycja_2;id_wymiar_3;nazwa_wymiar_3;id_pozycja_3;nazwa_pozycja_3;id_wymiar_4;nazwa_wymiar_4;id_pozycja_4;nazwa_pozycja_4;id_wymiar_5;nazwa_wymiar_5;id_pozycja_5;nazwa_pozycja_5;id_wymiar_6;nazwa_wymiar_6;id_pozycja_6;nazwa_pozycja_6;id_wymiar_7;nazwa_wymiar_7;id_pozycja_7;nazwa_pozycja_7;id_wymiar_8;nazwa_wymiar_8;id_pozycja_8;nazwa_pozycja_8;id_wymiar_9;nazwa_wymiar_9;id_pozycja_9;nazwa_pozycja_9;id_okres;id_daty;opis_okres;wartosc;id_braku_wartosci;oznaczenie_braku_wartosci;nazwa_braku_wartosci;id_tajnosci;oznaczenie_tajnosci;nazwa_tajnosci;id_flaga;oznaczenie_flagi;nazwa_flaga;notka
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;252;2021;2021 M06;32,79;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;252;2021;2021 M06;0,74;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;252;2021;2021 M06;24,06;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;252;2021;2021 M06;3,91;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;252;2021;2021 M06;0,26;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;253;2021;2021 M07;32,8;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;253;2021;2021 M07;0,74;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;253;2021;2021 M07;24,15;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;253;2021;2021 M07;3,89;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;253;2021;2021 M07;0,26;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;254;2021;2021 M08;32,79;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;254;2021;2021 M08;0,74;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;254;2021;2021 M08;24,25;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;254;2021;2021 M08;3,9;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;254;2021;2021 M08;0,27;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;255;2021;2021 M09;33,17;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;255;2021;2021 M09;0,74;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;255;2021;2021 M09;24,47;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;255;2021;2021 M09;3,94;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;255;2021;2021 M09;0,27;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;256;2021;2021 M10;33,53;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;256;2021;2021 M10;0,74;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;256;2021;2021 M10;24,79;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;256;2021;2021 M10;4;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;256;2021;2021 M10;0,28;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;257;2021;2021 M11;33,69;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;257;2021;2021 M11;0,74;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;257;2021;2021 M11;24,95;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;257;2021;2021 M11;4,03;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;257;2021;2021 M11;0,28;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;258;2021;2021 M12;33,83;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;258;2021;2021 M12;0,74;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;258;2021;2021 M12;25,14;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;258;2021;2021 M12;4,05;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;258;2021;2021 M12;0,28;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;247;2022;2022 M01;33,98;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;247;2022;2022 M01;0,77;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;247;2022;2022 M01;25,83;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;247;2022;2022 M01;3,3;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;247;2022;2022 M01;0,35;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;248;2022;2022 M02;34,23;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;248;2022;2022 M02;0,77;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;248;2022;2022 M02;26,32;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;248;2022;2022 M02;3,32;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;248;2022;2022 M02;0,32;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;249;2022;2022 M03;34,52;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;249;2022;2022 M03;0,77;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;249;2022;2022 M03;26,61;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;249;2022;2022 M03;3,35;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;249;2022;2022 M03;0,32;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;250;2022;2022 M04;34,51;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;250;2022;2022 M04;0,77;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;250;2022;2022 M04;27,23;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;250;2022;2022 M04;3,41;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;250;2022;2022 M04;0,32;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946297;tkanina sukienkowa za 1 m;;;;;;;;;;;;;;;;;;;;;;;;;251;2022;2022 M05;34,85;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946305;energia elektryczna dla gospodarstw domowych (taryfa G-11) za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;251;2022;2022 M05;0,77;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946307;ciepła woda za 1 m3;;;;;;;;;;;;;;;;;;;;;;;;;251;2022;2022 M05;27,44;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;5946309;centralne ogrzewanie lokali mieszkalnych za 1 m2 p u;;;;;;;;;;;;;;;;;;;;;;;;;251;2022;2022 M05;3,42;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
302;Ceny detaliczne towarów nieżywnościowych i usług konsumpcyjnych;750;"Polska; Towary nieżywnościowe i usługi konsumpcyjne";33617;POLSKA;180;[zł];;;;;567;Towary nieżywnościowe i usługi konsumpcyjne;7174400;Gaz ziemny wysokometanowy z sieci dla gospodarstw domowych (taryfa W-1.1) – za 1 kWh;;;;;;;;;;;;;;;;;;;;;;;;;251;2022;2022 M05;0,32;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
